Product Name,Item ID,ID,Price,Old Price,URL
Džiovintas šaltyje ekologiškas laiškinis česnakas,14 g.,16623,2.79,3.99,https://www.supergarden.lt/lt/katalogas/dziovintas-saltyje-ekologiskas-laiskinis?item=16623
Džiovinti šaltyje ekologiški spanguolių gabaliukai,100 g.,16604,9.79,13.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-ekologiski-spanguoliu?item=16604
Džiovinti šaltyje ekologiški braškių gabaliukai,100 g.,16601,10.49,14.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-ekologiski-braskiu?item=16601
Džiovinti šaltyje ekologiški braškių gabaliukai,1 kg.,17231,62.30,89.00,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-ekologiski-braskiu?item=17231
Džiovinti šaltyje ekologiški acerola milteliai,220 g.,16572,20.99,29.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-ekologiski-acerola?item=16572
Džiovinti šaltyje ekologiški acerola milteliai,1 kg.,17221,90.30,129.00,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-ekologiski-acerola?item=17221
Džiovintų šaltyje ekologiškų aronijų milteliai,180 g.,16563,13.99,19.99,https://www.supergarden.lt/lt/katalogas/dziovintu-saltyje-ekologisku-aroniju?item=16563
Džiovintų šaltyje ekologiškų aronijų milteliai,1 kg.,17223,90.30,129.00,https://www.supergarden.lt/lt/katalogas/dziovintu-saltyje-ekologisku-aroniju?item=17223
Džiovintos šaltyje ekologiškos avietės,18 g.,16506,3.14,4.49,https://www.supergarden.lt/lt/katalogas/dziovintos-saltyje-ekologiskos-avietes?item=16506
Džiovintos šaltyje ekologiškos avietės,100 g.,17198,8.39,11.99,https://www.supergarden.lt/lt/katalogas/dziovintos-saltyje-ekologiskos-avietes?item=17198
Džiovintos šaltyje ekologiškos avietės,1 kg.,17229,98.00,140.00,https://www.supergarden.lt/lt/katalogas/dziovintos-saltyje-ekologiskos-avietes?item=17229
Džiovinti šaltyje acai milteliai,145 g.,16575,13.99,19.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-ekologiski-acai?item=16575
Džiovinti šaltyje acai milteliai,1 kg.,17220,90.30,129.00,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-ekologiski-acai?item=17220
Džiovinti šaltyje ekologiški obuolių gabaliukai,100 g.,16600,7.69,10.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-ekologiski-obuoliu?item=16600
Džiovinti šaltyje ekologiški bananai,100g,16602,8.39,11.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-ekologiski-bananai?item=16602
Džiovinti šaltyje ekologiški bananai,1 kg.,17230,97.30,139.00,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-ekologiski-bananai?item=17230
Džiovintos šaltyje ekologiškos morkos,100 g.,16567,4.19,5.99,https://www.supergarden.lt/lt/katalogas/dziovintos-saltyje-ekologiskos-morkos?item=16567
Džiovinti šaltyje ekologiškų svarainių milteliai,1 kg.,17159,85.39,121.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-ekologisku-svarainiu?item=17159
Traški Granola,200 g.,16732,1.20,2.99,https://www.supergarden.lt/lt/katalogas/traski-granola?item=16732
Traški Granola,500 g.,16733,2.00,4.99,https://www.supergarden.lt/lt/katalogas/traski-granola?item=16733
Traški Granola,1 kg.,16671,3.20,7.99,https://www.supergarden.lt/lt/katalogas/traski-granola?item=16671
Traški Granola,5 kg.,17283,15.98,39.95,https://www.supergarden.lt/lt/katalogas/traski-granola?item=17283
"Granola su šilauogėmis, obuolių kubeliais ir braškių juostelėmis",400 g.,17036,7.49,9.99,https://www.supergarden.lt/lt/katalogas/granola-su-silauogemis-obuoliu-kubeliais?item=17036
"Granola su šilauogėmis, obuolių kubeliais ir braškių juostelėmis",1 kg.,17144,15.74,20.99,https://www.supergarden.lt/lt/katalogas/granola-su-silauogemis-obuoliu-kubeliais?item=17144
Granola su tropiniais vaisiais,400 g.,17037,7.49,9.99,https://www.supergarden.lt/lt/katalogas/granola-su-tropiniais-vaisiais?item=17037
Granola su tropiniais vaisiais,1 kg.,17145,15.74,20.99,https://www.supergarden.lt/lt/katalogas/granola-su-tropiniais-vaisiais?item=17145
"Granola su braškėmis, avietėmis ir vyšniomis",400 g.,17038,7.49,9.99,https://www.supergarden.lt/lt/katalogas/granola-su-braskemis-avietemis-ir?item=17038
"Granola su braškėmis, avietėmis ir vyšniomis",1 kg.,17146,15.74,20.99,https://www.supergarden.lt/lt/katalogas/granola-su-braskemis-avietemis-ir?item=17146
"KAKĖ MAKĖ Granola su avietėmis, obuolių kubeliais ir braškių juostelėmis",400 g.,16949,5.99,9.99,https://www.supergarden.lt/lt/katalogas/kake-make-granola-su-avietemis-obuoliu?item=16949
Traški granola su avietėmis ir braškių juostelėmis,200 g.,16686,4.49,5.99,https://www.supergarden.lt/lt/katalogas/traski-granola-su-avietemis-ir-braskiu?item=16686
Traški granola su avietėmis ir braškių juostelėmis,500 g.,16697,7.49,9.99,https://www.supergarden.lt/lt/katalogas/traski-granola-su-avietemis-ir-braskiu?item=16697
Traški granola su avietėmis ir braškių juostelėmis,1 kg.,16677,14.24,18.99,https://www.supergarden.lt/lt/katalogas/traski-granola-su-avietemis-ir-braskiu?item=16677
Traški granola su miško uogomis,200 g.,16707,4.49,5.99,https://www.supergarden.lt/lt/katalogas/traski-granola-su-misko-uogomis?item=16707
Traški granola su miško uogomis,500 g.,16694,7.49,9.99,https://www.supergarden.lt/lt/katalogas/traski-granola-su-misko-uogomis?item=16694
Traški granola su miško uogomis,1 kg.,16706,14.24,18.99,https://www.supergarden.lt/lt/katalogas/traski-granola-su-misko-uogomis?item=16706
Traški granola su morkų ir burokėlių gabaliukais,200 g.,16711,3.74,4.99,https://www.supergarden.lt/lt/katalogas/traski-granola-su-morku-ir-burokeliu?item=16711
Traški granola su morkų ir burokėlių gabaliukais,500 g.,16692,5.99,7.99,https://www.supergarden.lt/lt/katalogas/traski-granola-su-morku-ir-burokeliu?item=16692
Traški granola su morkų ir burokėlių gabaliukais,1 kg.,16710,11.24,14.99,https://www.supergarden.lt/lt/katalogas/traski-granola-su-morku-ir-burokeliu?item=16710
"Traški granola su mangais, avietėmis ir braškių juostelėmis",200 g.,16725,4.49,5.99,https://www.supergarden.lt/lt/katalogas/traski-granola-su-mangais-avietemis-ir?item=16725
"Traški granola su mangais, avietėmis ir braškių juostelėmis",500 g.,16726,7.49,9.99,https://www.supergarden.lt/lt/katalogas/traski-granola-su-mangais-avietemis-ir?item=16726
"Traški granola su mangais, avietėmis ir braškių juostelėmis",1 kg.,16727,14.24,18.99,https://www.supergarden.lt/lt/katalogas/traski-granola-su-mangais-avietemis-ir?item=16727
Traški granola su aviečių ir braškių gabaliukais,200 g.,16729,4.49,5.99,https://www.supergarden.lt/lt/katalogas/traski-granola-su-avieciu-ir-braskiu?item=16729
Traški granola su aviečių ir braškių gabaliukais,500 g.,16730,7.49,9.99,https://www.supergarden.lt/lt/katalogas/traski-granola-su-avieciu-ir-braskiu?item=16730
Traški granola su aviečių ir braškių gabaliukais,1 kg.,16728,14.24,18.99,https://www.supergarden.lt/lt/katalogas/traski-granola-su-avieciu-ir-braskiu?item=16728
"Traški granola su ananasais, braškių juostelėmis ir avietėmis",200 g.,16756,4.49,5.99,https://www.supergarden.lt/lt/katalogas/traski-granola-su-ananasais-braskiu?item=16756
"Traški granola su ananasais, braškių juostelėmis ir avietėmis",500 g.,16757,7.49,9.99,https://www.supergarden.lt/lt/katalogas/traski-granola-su-ananasais-braskiu?item=16757
"Traški granola su ananasais, braškių juostelėmis ir avietėmis",1 kg.,16758,14.24,18.99,https://www.supergarden.lt/lt/katalogas/traski-granola-su-ananasais-braskiu?item=16758
Džiovintas šaltyje Gauda sūris,100 g.,16784,10.49,10.49,https://www.supergarden.lt/lt/katalogas/dziovintas-saltyje-gauda-suris?item=16784
Džiovintas šaltyje mocarela sūris,100 g.,16634,10.49,10.49,https://www.supergarden.lt/lt/katalogas/dziovintas-saltyje-mocarela-suris?item=16634
Džiovintas šaltyje sūris su baziliku,100 g.,16764,10.49,10.49,https://www.supergarden.lt/lt/katalogas/dziovintas-saltyje-suris-su-baziliku?item=16764
Džiovintas šaltyje sūris su jalapenais,100 g.,16765,10.49,10.49,https://www.supergarden.lt/lt/katalogas/dziovintas-saltyje-suris-su-jalapenais?item=16765
Džiovintas šaltyje Čederio sūris,100 g.,16782,10.49,10.49,https://www.supergarden.lt/lt/katalogas/dziovintas-saltyje-cederio-suris?item=16782
Džiovintas šaltyje Emmental sūris,100 g.,16809,10.49,10.49,https://www.supergarden.lt/lt/katalogas/dziovintas-saltyje-emmental-suris?item=16809
Mystery maišelis,1 vnt.,17171,0.79,0.99,https://www.supergarden.lt/lt/katalogas/mystery-maiselis?item=17171
"Glotnutis ""Tasty Spirulina""",30 g.,16973,1.50,2.99,https://www.supergarden.lt/lt/katalogas/glotnutis-quot-tasty-spirulina-quot?item=16973
"Glotnutis ""Tasty Spirulina""",1 kg.,16974,47.80,95.59,https://www.supergarden.lt/lt/katalogas/glotnutis-quot-tasty-spirulina-quot?item=16974
Džiovinti šaltyje mangai,32 g.,16194,3.42,4.89,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-mangai?item=16194
Džiovinti šaltyje mangai,100 g. ,16196,9.09,12.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-mangai?item=16196
Džiovinti šaltyje mangai,300 g.,16927,27.99,39.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-mangai?item=16927
Džiovinti šaltyje mangai,1 kg.,16277,62.99,89.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-mangai?item=16277
Džiovinti šaltyje spirulinos milteliai,130 g.,16846,4.00,7.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-spirulinos-milteliai?item=16846
Džiovinti šaltyje spirulinos milteliai,1 kg.,17051,30.00,59.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-spirulinos-milteliai?item=17051
Džiovintas šaltyje žirnių baltymų izoliatas (proteinas),30 g.,17148,1.20,2.99,https://www.supergarden.lt/lt/katalogas/dziovintas-saltyje-zirniu-baltymu?item=17148
Džiovinti šaltyje braškių skonio mini ledų rutuliukai,60 g.,17023,4.35,7.25,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-braskiu-skonio-mini?item=17023
Džiovinti šaltyje braškių skonio mini ledų rutuliukai,1 kg.,17024,71.40,119.00,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-braskiu-skonio-mini?item=17024
Traški Granola,200 g.,16732,1.20,2.99,https://www.supergarden.lt/lt/katalogas/traski-granola?item=16732
Traški Granola,500 g.,16733,2.00,4.99,https://www.supergarden.lt/lt/katalogas/traski-granola?item=16733
Traški Granola,1 kg.,16671,3.20,7.99,https://www.supergarden.lt/lt/katalogas/traski-granola?item=16671
Traški Granola,5 kg.,17283,15.98,39.95,https://www.supergarden.lt/lt/katalogas/traski-granola?item=17283
KAKĖ MAKĖ džiovintos šaltyje šilauogės,36 g.,16610,3.49,4.99,https://www.supergarden.lt/lt/katalogas/kake-make-dziovintos-saltyje-silauoges?item=16610
KAKĖ MAKĖ džiovintų šaltyje mangų ir ananasų mišinys,39 g.,16613,3.00,5.99,https://www.supergarden.lt/lt/katalogas/kake-make-dziovintu-saltyje-mangu-ir?item=16613
KAKĖ MAKĖ džiovintų šaltyje mangų ir ananasų mišinys,100 g.,16947,7.00,13.99,https://www.supergarden.lt/lt/katalogas/kake-make-dziovintu-saltyje-mangu-ir?item=16947
KAKĖ MAKĖ džiovintų šaltyje braškių juostelės,19 g.,16621,3.19,3.99,https://www.supergarden.lt/lt/katalogas/kake-make-dziovintu-saltyje-braskiu-2?item=16621
Džiovinti šaltyje ekologiški gervuogių gabaliukai,100 g.,16605,9.09,12.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-ekologiski-gervuogiu?item=16605
Džiovintas šaltyje rozmarinas,25 g.,16229,3.99,4.99,https://www.supergarden.lt/lt/katalogas/dziovintas-saltyje-rozmarinas?item=16229
Džiovintų šaltyje aviečių grūdeliai,100 g.,16365,3.00,3.00,https://www.supergarden.lt/lt/katalogas/dziovintu-saltyje-avieciu-grudeliai?item=16365
Džiovintų šaltyje braškių sėklytės,100 g.,16395,2.99,2.99,https://www.supergarden.lt/lt/katalogas/dziovintu-saltyje-braskiu-seklytes?item=16395
Džiovintų šaltyje žemuogių sėklytės,100 g.,16398,2.99,2.99,https://www.supergarden.lt/lt/katalogas/dziovintu-saltyje-zemuogiu-seklytes?item=16398
Džiovintų šaltyje juodųjų serbentų sėklytės,100 g.,16397,2.99,2.99,https://www.supergarden.lt/lt/katalogas/dziovintu-saltyje-juoduju-serbentu-2?item=16397
Ispaninio šalavijo sėklos,100 g.,16841,2.09,2.09,https://www.supergarden.lt/lt/katalogas/ispaninio-salavijo-seklos?item=16841
Kanapių baltymai,100 g.,16842,5.59,5.59,https://www.supergarden.lt/lt/katalogas/kanapiu-baltymai?item=16842
Kokoso drožlės,100 g.,16845,2.69,2.69,https://www.supergarden.lt/lt/katalogas/kokoso-drozles?item=16845
Lukštentos kanapių sėklos,100 g.,16843,5.19,5.19,https://www.supergarden.lt/lt/katalogas/lukstentos-kanapiu-seklos?item=16843
Linų sėmenys,100 g.,16844,1.43,1.79,https://www.supergarden.lt/lt/katalogas/linu-semenys?item=16844
Džiovintos šaltyje levandos,5 g.,16771,6.99,6.99,https://www.supergarden.lt/lt/katalogas/dziovintos-saltyje-levandos?item=16771
Džiovinti šaltyje rožių žiedlapiai,3 g.,16848,21.99,21.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-roziu-ziedlapiai?item=16848
Džiovintų šaltyje gervuogių sėklytės,100 g.,16396,2.99,2.99,https://www.supergarden.lt/lt/katalogas/dziovintu-saltyje-gervuogiu-seklytes?item=16396
vaisių ir uogų šokis,1 vnt.,17254,6.99,6.99,https://www.supergarden.lt/lt/katalogas/vaisiu-ir-uogu-sokis?item=17254
rinkinys smaližiui,1 vnt.,17253,6.99,6.99,https://www.supergarden.lt/lt/katalogas/rinkinys-smaliziui?item=17253
Degustacinis rinkinys,1 vnt.,17246,29.99,29.99,https://www.supergarden.lt/lt/katalogas/degustacinis-rinkinys?item=17246
kosmiškai geras rinkinys,1 vnt.,17252,99.99,99.99,https://www.supergarden.lt/lt/katalogas/kosmiskai-geras-rinkinys?item=17252
Mystery dėžutė eco,1 vnt.,17244,4.99,4.99,https://www.supergarden.lt/lt/katalogas/mystery-dezute-eco?item=17244
Mystery dėžutė,1 vnt.,17197,4.45,4.45,https://www.supergarden.lt/lt/katalogas/supergarden-mystery-dezute-5-mystery?item=17197
Mystery maišelis,1 vnt.,17171,0.79,0.99,https://www.supergarden.lt/lt/katalogas/mystery-maiselis?item=17171
Vasario 16 rinkinys,1 vnt.,17227,11.45,11.45,https://www.supergarden.lt/lt/katalogas/vasario-16-rinkinys?item=17227
Vasario 16 rinkinys,1 vnt.,17226,8.45,8.45,https://www.supergarden.lt/lt/katalogas/vasario-16-rinkinys?item=17226
Vasario 16 rinkinys,1 vnt.,17225,3.99,3.99,https://www.supergarden.lt/lt/katalogas/vasario-16-rinkinys?item=17225
"Glotnutis ""Multi Motion""",30 g.,17240,2.99,2.99,https://www.supergarden.lt/lt/katalogas/supergarden-smoothie-quot-multi-motion?item=17240
"Glotnutis ""Tropical summer""",30 g.,17241,2.99,2.99,https://www.supergarden.lt/lt/katalogas/supergarden-smoothie-quot-tropical-summer?item=17241
Džiovinti šaltyje vanilinio plombyro burbulai,40 g.,17255,6.25,6.25,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-vanilinio-plombyro?item=17255
Džiovinti šaltyje vanilinio plombyro burbulai,1 kg.,17257,122.00,122.00,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-vanilinio-plombyro?item=17257
Džiovinti šaltyje vanilinio plombyro burbulai,100 g.,17258,13.50,13.50,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-vanilinio-plombyro?item=17258
SUPERGARDEN džiovinti šaltyje mėlyni ledai,40 g.,17169,6.99,6.99,https://www.supergarden.lt/lt/katalogas/supergarden-dziovinti-saltyje-melyni?item=17169
Džiovinti šaltyje abrikosų gabaliukai,20 g.,16324,3.49,3.49,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-abrikosu-gabaliukai?item=16324
Džiovinti šaltyje abrikosų gabaliukai,1 kg.,16325,119.19,119.19,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-abrikosu-gabaliukai?item=16325
Džiovinti šaltyje bananų gabaliukai,55 g.,16574,4.49,4.49,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-bananu-gabaliukai?item=16574
Džiovinti šaltyje bananų gabaliukai,1 kg.,17114,74.99,74.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-bananu-gabaliukai?item=17114
Džiovinti šaltyje mango gabaliukai,50 g.,16590,3.99,3.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-mango-gabaliukai?item=16590
Džiovinti šaltyje slyvų gabaliukai,55 g.,16474,4.99,4.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-slyvu-gabaliukai?item=16474
Džiovinti šaltyje slyvų gabaliukai,100 g.,16480,8.99,8.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-slyvu-gabaliukai?item=16480
Džiovinti šaltyje slyvų gabaliukai,300 g.,16966,26.99,26.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-slyvu-gabaliukai?item=16966
Džiovintų šaltyje vyšnių granulės,55 g.,16357,5.49,5.49,https://www.supergarden.lt/lt/katalogas/dziovintu-saltyje-vysniu-granules?item=16357
Džiovintų šaltyje vyšnių granulės,100 g.,16359,9.99,9.99,https://www.supergarden.lt/lt/katalogas/dziovintu-saltyje-vysniu-granules?item=16359
Džiovintų šaltyje vyšnių granulės,300 g.,16360,26.99,26.99,https://www.supergarden.lt/lt/katalogas/dziovintu-saltyje-vysniu-granules?item=16360
Džiovintų šaltyje vyšnių granulės,1 kg.,16959,89.99,89.99,https://www.supergarden.lt/lt/katalogas/dziovintu-saltyje-vysniu-granules?item=16959
Džiovintos šaltyje obuolių granulės,35 g.,16783,3.99,3.99,https://www.supergarden.lt/lt/katalogas/dziovintos-saltyje-obuoliu-granules?item=16783
Džiovintos šaltyje morkų granulės,80 g.,16341,3.49,3.49,https://www.supergarden.lt/lt/katalogas/dziovintos-saltyje-morku-granules?item=16341
Džiovintos šaltyje morkų granulės,1 kg.,16299,34.99,34.99,https://www.supergarden.lt/lt/katalogas/dziovintos-saltyje-morku-granules?item=16299
Džiovinti šaltyje braškių gabaliukai,32 g.,16464,5.69,5.69,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-braskiu-gabaliukai?item=16464
Džiovinti šaltyje braškių gabaliukai,100 g.,16466,10.99,10.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-braskiu-gabaliukai?item=16466
Džiovinti šaltyje braškių gabaliukai,300 g.,16960,29.99,29.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-braskiu-gabaliukai?item=16960
Džiovinti šaltyje braškių gabaliukai,1 kg.,16961,89.99,89.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-braskiu-gabaliukai?item=16961
Džiovinti šaltyje aviečių gabaliukai,38 g.,16249,3.98,5.69,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-avieciu-gabaliukai?item=16249
Džiovinti šaltyje aviečių gabaliukai,100 g.,16250,9.09,12.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-avieciu-gabaliukai?item=16250
Džiovinti šaltyje aviečių gabaliukai,300 g.,16962,25.52,36.45,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-avieciu-gabaliukai?item=16962
Džiovinti šaltyje aviečių gabaliukai,1 kg.,16380,87.50,125.00,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-avieciu-gabaliukai?item=16380
KAKE MAKE džiovintų šaltyje braškių gabaliukai,23 g.,16612,4.19,5.99,https://www.supergarden.lt/lt/katalogas/kake-make-dziovintu-saltyje-braskiu?item=16612
KAKĖ MAKĖ džiovintų šaltyje aviečių gabaliukai,38 g.,16609,5.59,7.99,https://www.supergarden.lt/lt/katalogas/kake-make-dziovintu-saltyje-avieciu?item=16609
Džiovinti šaltyje cukinijų gabaliukai,13 g.,17090,2.99,2.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-cukiniju-gabaliukai?item=17090
Džiovinti šaltyje cukinijų gabaliukai,100 g.,16479,10.99,10.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-cukiniju-gabaliukai?item=16479
Džiovinti šaltyje ananasai,35 g.,16191,4.99,4.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-ananasai?item=16191
Džiovinti šaltyje ananasai,100 g,16193,12.99,12.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-ananasai?item=16193
Džiovinti šaltyje ananasai,300 g.,16928,39.99,39.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-ananasai?item=16928
Džiovinti šaltyje ananasai,1 kg.,16276,119.99,119.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-ananasai?item=16276
Džiovinti šaltyje bananai,37 g.,16203,4.69,4.69,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-bananai?item=16203
Džiovinti šaltyje bananai,100 g.,16205,12.99,12.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-bananai?item=16205
Džiovinti šaltyje bananai,300 g.,16965,39.99,39.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-bananai?item=16965
Džiovinti šaltyje bananai,1 kg.,16283,119.99,119.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-bananai?item=16283
Džiovintas šaltyje arbūzas,25 g.,16863,5.99,5.99,https://www.supergarden.lt/lt/katalogas/dziovintas-saltyje-arbuzas?item=16863
Džiovinti šaltyje apelsinų gabaliukai,18 g.,16624,3.49,3.49,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-apelsinu-gabaliukai?item=16624
Džiovinti šaltyje mandarinų gabaliukai,14 g.,16625,3.49,3.49,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-mandarinu-gabaliukai?item=16625
Džiovinti šaltyje abrikosų gabaliukai,20 g.,16324,3.49,3.49,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-abrikosu-gabaliukai?item=16324
Džiovinti šaltyje abrikosų gabaliukai,1 kg.,16325,119.19,119.19,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-abrikosu-gabaliukai?item=16325
Džiovinti šaltyje melionai,20 g.,16737,3.99,3.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-melionai?item=16737
Džiovinta šaltyje citrina,18 g.,16626,3.49,3.49,https://www.supergarden.lt/lt/katalogas/dziovinta-saltyje-citrina?item=16626
Džiovinti šaltyje mangai,32 g.,16194,3.42,4.89,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-mangai?item=16194
Džiovinti šaltyje mangai,100 g. ,16196,9.09,12.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-mangai?item=16196
Džiovinti šaltyje mangai,300 g.,16927,27.99,39.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-mangai?item=16927
Džiovinti šaltyje mangai,1 kg.,16277,62.99,89.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-mangai?item=16277
Džiovinti šaltyje dumplainiai,25 g.,16206,4.69,4.69,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-dumplainiai?item=16206
Džiovinti šaltyje dumplainiai,100 g.,16208,12.99,12.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-dumplainiai?item=16208
Džiovinti šaltyje dumplainiai,300 g.,16553,39.99,39.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-dumplainiai?item=16553
Džiovinti šaltyje dumplainiai,1 kg.,16373,119.99,119.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-dumplainiai?item=16373
Džiovinti šaltyje obuolių kubeliai,26 g.,16183,2.99,2.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-obuoliu-kubeliai?item=16183
Džiovinti šaltyje obuolių kubeliai,100 g.,16184,10.99,10.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-obuoliu-kubeliai?item=16184
Džiovinti šaltyje obuolių kubeliai,300 g.,16556,33.99,33.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-obuoliu-kubeliai?item=16556
Džiovinti šaltyje obuolių kubeliai,1 kg.,16272,109.99,109.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-obuoliu-kubeliai?item=16272
Džiovinti šaltyje bananų gabaliukai,55 g.,16574,4.49,4.49,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-bananu-gabaliukai?item=16574
Džiovinti šaltyje bananų gabaliukai,1 kg.,17114,74.99,74.99,https://www.supergarden.lt/lt/katalogas/dziovinti-saltyje-bananu-gabaliukai?item=17114
KAKĖ MAKĖ džiovintos šaltyje šilauogės,36 g.,16610,3.49,4.99,https://www.supergarden.lt/lt/katalogas/kake-make-dziovintos-saltyje-silauoges?item=16610
KAKĖ MAKĖ džiovintų šaltyje mangų ir ananasų mišinys,39 g.,16613,3.00,5.99,https://www.supergarden.lt/lt/katalogas/kake-make-dziovintu-saltyje-mangu-ir?item=16613
KAKĖ MAKĖ džiovintų šaltyje mangų ir ananasų mišinys,100 g.,16947,7.00,13.99,https://www.supergarden.lt/lt/katalogas/kake-make-dziovintu-saltyje-mangu-ir?item=16947
KAKĖ MAKĖ džiovintų šaltyje braškių juostelės,19 g.,16621,3.19,3.99,https://www.supergarden.lt/lt/katalogas/kake-make-dziovintu-saltyje-braskiu-2?item=16621
KAKE MAKE džiovintų šaltyje braškių gabaliukai,23 g.,16612,4.19,5.99,https://www.supergarden.lt/lt/katalogas/kake-make-dziovintu-saltyje-braskiu?item=16612
KAKĖ MAKĖ džiovintų šaltyje aviečių gabaliukai,38 g.,16609,5.59,7.99,https://www.supergarden.lt/lt/katalogas/kake-make-dziovintu-saltyje-avieciu?item=16609
KAKĖ MAKĖ džiovintų šaltyje miško uogų valgoma arbata,30 g.,16615,4.89,6.99,https://www.supergarden.lt/lt/katalogas/kake-make-dziovintu-saltyje-misko-uogu?item=16615
KAKĖ MAKĖ raudonųjų uogų valgoma arbata,38 g.,16616,4.89,6.99,https://www.supergarden.lt/lt/katalogas/kake-make-raudonuju-uogu-valgoma-arbata?item=16616
KAKĖ MAKĖ džiovintų šaltyje vaisių užkandis,50 g.,16611,4.19,5.99,https://www.supergarden.lt/lt/katalogas/kake-make-dziovintu-saltyje-vaisiu?item=16611
"KAKĖ MAKĖ Granola su avietėmis, obuolių kubeliais ir braškių juostelėmis",400 g.,16949,5.99,9.99,https://www.supergarden.lt/lt/katalogas/kake-make-granola-su-avietemis-obuoliu?item=16949
Džiovintas šaltyje Superfood užkandis BITES,50 g.,16770,5.49,5.49,https://www.supergarden.lt/lt/katalogas/dziovintas-saltyje-superfood-uzkandis?item=16770
Džiovintas šaltyje spirulina-aviečių užkandis BITES,50 g.,16768,5.49,5.49,https://www.supergarden.lt/lt/katalogas/dziovintas-saltyje-spirulina-avieciu?item=16768
Džiovintas šaltyje egzotinis užkandis BITES,50 g.,16769,5.49,5.49,https://www.supergarden.lt/lt/katalogas/dziovintas-saltyje-egzotinis-uzkandis?item=16769
